
@relation 'Luv'
@attribute x real
@attribute y real
@attribute L real
@attribute U real
@attribute V real
@data
24,15,54.788817,-6.659115,-4.605411
24,16,44.955351,-0.000000,-0.000000
24,17,45.648696,2.667363,5.751063
24,18,48.752787,-0.283352,5.655541
24,19,52.614864,3.415964,4.171438
24,20,56.170075,4.249575,10.538516
24,21,61.421817,13.417585,-5.265434
24,22,73.408117,25.353387,-19.115296
24,23,77.899975,24.005841,-17.931036
24,24,79.639389,20.788998,-18.764540
24,25,78.025739,29.441322,-17.661994
24,26,79.919989,24.966574,-16.056623
24,27,80.613087,24.050113,-18.132687
24,28,80.939244,24.521936,-18.329415
24,29,81.741385,22.222040,-18.477772
24,30,81.141120,23.996623,-19.199301
24,31,81.152989,26.642142,-16.108715
24,32,83.127156,19.884357,-17.594798
24,33,83.674211,18.307959,-16.084819
24,34,82.316702,22.919929,-18.520956
24,35,83.407290,20.472061,-16.960481
24,36,87.749678,12.466567,-12.111229
24,37,89.770760,9.584893,-11.094691
24,38,85.604251,15.966120,-15.130831
24,39,86.544793,12.746484,-15.116476
24,40,86.627580,12.626228,-13.150783
24,41,88.398484,9.918375,-13.252691
24,42,88.008026,11.121443,-13.487326
24,43,86.168593,13.210974,-14.342650
24,44,84.130454,15.256838,-17.371705
24,45,85.009738,14.541598,-16.015170
24,46,84.823072,14.983137,-15.178661
24,47,83.040033,18.095009,-17.172899
24,48,86.056819,13.417687,-15.519055
24,49,85.804940,12.498626,-13.399838
24,50,87.264039,8.992462,-12.959249
24,51,86.478526,9.867553,-14.555764
24,52,84.982053,13.480608,-14.635381
24,53,85.495825,11.604024,-14.072567
24,54,85.680426,10.461393,-13.056805
24,55,85.268289,12.451286,-15.165553
24,56,86.058347,11.571895,-13.125776
24,57,86.561420,9.740121,-12.584305
24,58,85.423221,12.969785,-12.600104
24,59,82.576053,18.851673,-14.679962
24,60,86.128565,11.067104,-12.015132
24,61,85.960130,11.443728,-11.576082
24,62,85.918406,11.146118,-11.648414
24,63,85.325676,11.260192,-11.767630
24,64,84.710261,12.588649,-12.050480
24,65,84.969185,11.640483,-11.775112
24,66,84.320150,13.072574,-11.222658
24,67,83.399588,13.431481,-13.048640
24,68,84.955914,10.518095,-10.785195
24,69,84.555504,8.665683,-8.358294
24,70,82.342553,11.748249,-10.276238
24,71,80.374228,12.259136,-9.733556
24,72,80.093318,10.276660,-10.212054
24,73,80.345486,10.143592,-11.075100
24,74,79.120374,11.017667,-11.641723
24,75,78.571662,9.121589,-11.260764
24,76,76.349740,12.053687,-11.198025
24,77,71.101584,12.734864,-10.382286
24,78,47.451054,24.049897,-15.848318
24,79,54.069253,30.929263,-10.006425
24,80,77.942049,29.618748,-11.765678
24,81,82.822766,25.286308,-12.846856
24,82,84.135358,23.295673,-14.080101
24,83,85.639400,22.135557,-13.439980
24,84,87.403131,18.553637,-10.531860
24,85,88.202634,17.081013,-11.033359
24,86,88.712199,15.182405,-11.306231
24,87,88.949296,16.198026,-9.118988
24,88,89.529612,14.884430,-9.273548
24,89,90.850846,11.635474,-7.817356
24,90,92.214291,9.056239,-6.293033
24,91,93.897038,5.133259,-5.822556
24,92,95.292998,3.234018,-5.366228
24,93,95.422573,2.964794,-5.410863
24,94,94.426017,4.376713,-4.850760
24,95,93.982271,3.958306,-3.897271
24,96,94.630131,3.269050,-5.424356
24,97,94.689898,2.819190,-4.443480
24,98,94.188032,2.842439,-4.480124
24,99,94.856180,2.811548,-4.431436
25,0,53.554438,-11.926062,-13.681117
25,1,53.284521,-13.748514,-14.128462
25,2,53.284521,-13.748514,-14.128462
25,3,56.530475,-12.785525,-13.138861
25,4,55.318811,-13.108403,-12.752165
25,5,54.094470,-13.474571,-13.108382
25,6,53.253862,-13.733962,-13.360723
25,7,54.094470,-13.474571,-13.108382
25,8,55.746314,-13.009652,-13.369181
25,9,57.570915,-15.078304,-11.259074
25,10,59.433192,-12.509278,-12.438318
25,11,60.493950,-12.227403,-12.158043
25,12,61.526076,-11.961475,-11.893622
25,13,57.129714,-9.706887,-7.301209
25,14,53.298078,-2.615686,-3.041125
25,15,57.425307,-7.434421,-6.053321
25,16,49.139242,-3.570595,-3.512835
25,17,42.374898,1.548345,-0.772617
25,18,47.471724,3.907016,4.771092
25,19,48.359693,6.748834,6.275523
25,20,50.041820,3.517312,11.068531
25,21,68.399497,20.097762,-14.540543
25,22,76.746376,23.909440,-20.250342
25,23,79.093193,22.072064,-18.286035
25,24,79.877103,21.146217,-17.728754
25,25,79.363842,24.071869,-17.329134
25,26,79.586381,25.225217,-17.876747
25,27,80.957414,22.023161,-17.559716
25,28,80.032226,23.788953,-17.125465
25,29,80.877845,23.546589,-15.993430
25,30,81.817935,21.695220,-17.298240
25,31,82.379986,20.315753,-19.030146
25,32,83.541506,19.284466,-18.784972
25,33,83.924570,16.925024,-16.692855
25,34,83.628946,19.885837,-18.627436
25,35,85.831786,14.257322,-16.600617
25,36,88.703061,11.826931,-13.538212
25,37,86.473668,14.088605,-13.677404
25,38,84.647899,17.694037,-15.883028
25,39,87.777005,12.383489,-12.897961
25,40,89.313359,9.116861,-10.912663
25,41,88.305340,9.385367,-13.003938
25,42,85.408124,14.443482,-15.907112
25,43,84.520097,16.354103,-17.411163
25,44,82.124937,18.885906,-18.594696
25,45,83.983877,16.010642,-16.454670
25,46,84.243436,17.816832,-15.993255
25,47,83.633715,15.203751,-16.331104
25,48,86.101444,11.026477,-15.607508
25,49,85.482295,11.221226,-14.957166
25,50,86.410304,8.519579,-13.274222
25,51,85.610733,9.822820,-13.610053
25,52,86.395147,9.692519,-13.429514
25,53,86.283517,9.596067,-11.486260
25,54,85.482692,10.496840,-13.101046
25,55,85.693509,11.564978,-14.025215
25,56,85.297369,11.643412,-14.120334
25,57,84.492546,14.573298,-14.147950
25,58,83.040449,17.370069,-15.253417
25,59,82.016637,20.469766,-16.216419
25,60,85.340003,11.217714,-12.178643
25,61,85.324524,12.415301,-12.337250
25,62,85.040525,11.855774,-12.527301
25,63,83.691808,15.181312,-13.433279
25,64,83.265360,14.885518,-14.451057
25,65,83.502139,14.001350,-13.317940
25,66,82.609176,15.607453,-12.392066
25,67,83.958398,11.846213,-11.983222
25,68,83.416085,11.444316,-10.944394
25,69,83.741774,8.790537,-8.478719
25,70,82.689247,10.217551,-8.803298
25,71,81.185685,10.076534,-10.013186
25,72,79.360679,11.404541,-10.594961
25,73,77.144563,13.477432,-12.578953
25,74,75.045691,16.251964,-12.612683
25,75,74.977951,14.029733,-13.094434
25,76,74.998579,11.190267,-12.217893
25,77,68.837109,10.718918,-11.949399
25,78,51.628358,18.000034,-15.927443
25,79,49.980807,30.095233,-11.810207
25,80,76.362132,31.367606,-10.986253
25,81,82.070127,26.280171,-12.881465
25,82,83.915537,24.600303,-14.291618
25,83,84.726473,24.259205,-14.093456
25,84,86.702033,20.110205,-11.963507
25,85,88.311659,15.366016,-10.592876
25,86,88.324465,15.738789,-9.736775
25,87,88.963725,15.066642,-8.968982
25,88,90.000354,13.124339,-8.789548
25,89,90.850846,11.635474,-7.817356
25,90,91.725386,10.457164,-6.806494
25,91,93.702409,6.229985,-5.611485
25,92,94.927329,2.988712,-5.454515
25,93,95.092901,2.980684,-5.439864
25,94,93.020996,5.268807,-5.162384
25,95,93.558448,4.499106,-4.179726
25,96,93.741373,3.432948,-4.028235
25,97,94.188032,2.842439,-4.480124
25,98,94.019723,2.850299,-4.492513
25,99,94.260045,3.021390,-5.514153
26,0,53.973664,-11.813535,-13.552031
26,1,53.584833,-11.946432,-14.441883
26,2,53.284521,-13.748514,-14.128462
26,3,55.746314,-13.009652,-13.369181
26,4,56.309032,-13.889445,-11.969709
26,5,55.519981,-14.136584,-12.182690
26,6,54.507317,-13.349578,-12.986786
26,7,54.713124,-14.395515,-12.405833
26,8,54.944627,-13.244297,-13.610310
26,9,56.560677,-14.919879,-12.857722
26,10,60.218352,-11.799014,-12.125087
26,11,61.624536,-13.368800,-11.521025
26,12,61.624536,-13.368800,-11.521025
26,13,56.773968,-9.818874,-8.104987
26,14,51.555069,-2.729054,-3.172932
26,15,59.984311,-7.019110,-5.715162
26,16,54.379276,-6.723762,-4.650120
26,17,47.077221,-0.000000,-0.000000
26,18,50.308798,3.780419,6.315358
26,19,43.986494,8.071825,11.703457
26,20,53.940060,13.138752,0.362085
26,21,74.096862,24.150940,-20.008321
26,22,77.719615,22.618100,-18.738410
26,23,79.075612,23.394709,-18.460851
26,24,80.081340,22.364201,-17.831638
26,25,79.987314,21.726438,-17.999695
26,26,79.120081,26.748403,-18.194012
26,27,79.072136,26.427519,-18.279776
26,28,80.598155,23.613197,-19.081166
26,29,79.748012,23.118601,-18.242974
26,30,82.105585,22.289205,-16.648803
26,31,82.621827,18.949434,-19.214458
26,32,82.411598,19.017943,-19.283925
26,33,83.468411,18.372914,-16.141886
26,34,83.994673,19.198657,-15.383605
26,35,83.556762,18.520829,-17.308651
26,36,85.803404,14.347055,-15.800913
26,37,86.584885,14.159083,-15.593893
26,38,88.356888,11.131094,-12.625785
26,39,90.392809,8.988865,-10.336345
26,40,86.946409,11.505412,-14.865073
26,41,86.642282,12.164690,-14.816481
26,42,86.435356,11.118410,-13.912452
26,43,85.693509,11.564978,-14.025215
26,44,85.551769,12.576115,-16.248429
26,45,84.621547,15.749733,-17.098883
26,46,83.983877,16.010642,-16.454670
26,47,85.212390,11.768151,-16.125278
26,48,84.595584,13.092290,-16.450244
26,49,82.952757,16.297036,-16.749008
26,50,82.623883,16.298353,-14.774456
26,51,81.268224,20.129330,-16.129340
26,52,85.268687,11.729100,-13.304091
26,53,85.538293,11.179567,-12.137228
26,54,83.265360,14.885518,-14.451057
26,55,81.347587,17.890555,-15.710478
26,56,81.146136,19.128934,-16.806102
26,57,81.082055,21.313465,-17.657559
26,58,82.396027,18.813666,-15.586552
26,59,82.365628,18.921014,-14.733959
26,60,82.681537,18.219054,-14.357782
26,61,81.836207,18.490470,-14.571675
26,62,82.277149,17.094444,-14.297067
26,63,80.741581,20.137402,-15.021991
26,64,80.725424,20.937590,-16.587036
26,65,81.852809,17.222063,-14.403802
26,66,82.744774,14.878091,-12.929425
26,67,83.576418,12.732459,-10.216396
26,68,83.209627,10.727760,-9.021646
26,69,81.888085,11.930312,-9.472475
26,70,81.028813,12.115373,-9.619411
26,71,78.762544,13.084888,-12.212577
26,72,76.089259,15.726185,-14.313821
26,73,74.586581,16.281122,-13.722140
26,74,73.032324,16.881042,-13.100892
26,75,72.682710,16.153989,-13.868018
26,76,73.057826,10.496926,-12.399525
26,77,69.740886,8.818389,-12.634656
26,78,57.132194,12.287966,-13.440672
26,79,49.440124,30.796595,-10.231819
26,80,75.915194,32.073024,-10.508076
26,81,82.927724,24.646146,-12.527136
26,82,82.731044,27.745953,-16.124616
26,83,84.060358,25.435043,-14.478854
26,84,85.142629,22.895845,-13.838441
26,85,87.430641,18.457506,-11.328760
26,86,88.014759,16.456214,-9.264340
26,87,89.675818,12.406410,-8.240998
26,88,89.987259,13.165017,-8.404190
26,89,91.310092,9.932913,-7.353436
26,90,92.214291,9.056239,-6.293033
26,91,93.178070,7.342644,-5.799460
26,92,94.426017,4.376713,-4.850760
26,93,94.222757,4.123277,-4.924013
26,94,92.737503,5.874224,-4.694805
26,95,92.651653,5.362855,-4.442963
26,96,93.401476,3.452253,-4.050888
26,97,94.019723,2.850299,-4.492513
26,98,94.019723,2.850299,-4.492513
26,99,93.850897,2.858215,-4.504990
27,0,55.318811,-13.108403,-12.752165
27,1,54.797367,-11.596542,-13.303105
27,2,55.631020,-11.411889,-13.795682
27,3,56.834635,-13.238462,-13.163366
27,4,56.447962,-13.351874,-13.276134
27,5,54.507317,-13.349578,-12.986786
27,6,54.094470,-13.474571,-13.108382
27,7,55.118841,-14.264520,-12.292943
27,8,55.347722,-13.125610,-13.488344
27,9,56.503975,-13.385374,-14.702940
27,10,59.865490,-11.888799,-12.217353
27,11,62.413238,-12.164045,-10.482786
27,12,63.003220,-13.035249,-12.459928
27,13,57.886361,-10.174744,-9.461167
27,14,51.104986,-2.759463,-3.208287
27,15,60.484603,-5.924195,-5.435698
27,16,58.625036,-9.385695,-7.059619
27,17,46.075706,-2.885882,0.383237
27,18,48.956141,3.755066,4.585536
27,19,47.180181,3.632507,9.848643
27,20,64.272968,21.219513,-13.545962
27,21,75.872160,25.628828,-18.449976
27,22,77.500438,25.006535,-16.985062
27,23,79.043052,23.521463,-17.569232
27,24,79.572869,22.786685,-16.197570
27,25,79.937661,23.887418,-19.302756
27,26,80.191085,22.939139,-18.101359
27,27,80.347310,23.827103,-18.286023
27,28,80.378995,23.703699,-19.154298
27,29,80.347310,23.827103,-18.286023
27,30,81.065187,22.590752,-17.826446
27,31,82.799820,20.169801,-18.893431
27,32,81.940397,20.997313,-17.395636
27,33,83.481299,19.956731,-15.809986
27,34,82.136146,22.173914,-17.497518
27,35,82.935313,18.719598,-17.494410
27,36,84.606249,16.240092,-15.390470
27,37,84.807433,16.184329,-15.337624
27,38,86.041556,14.592489,-15.674517
27,39,83.779354,16.066881,-16.512469
27,40,85.167734,13.762786,-17.321981
27,41,85.068937,12.493663,-15.217167
27,42,84.794119,15.076654,-14.359715
27,43,82.963779,19.543263,-15.659733
27,44,85.012817,11.808136,-16.180067
27,45,84.868394,13.257653,-17.128981
27,46,84.232693,14.649473,-17.057221
27,47,82.247861,17.003515,-18.102550
27,48,84.466112,12.623058,-15.374769
27,49,85.582229,9.904208,-12.796307
27,50,84.132041,13.364736,-14.915546
27,51,82.412441,17.560628,-15.420756
27,52,83.265360,14.885518,-14.451057
27,53,82.338038,16.888033,-16.004512
27,54,80.697326,18.096341,-15.891188
27,55,80.098555,21.063882,-17.659725
27,56,80.334010,21.418412,-16.632528
27,57,81.483408,20.053590,-16.068651
27,58,81.836207,18.490470,-14.571675
27,59,80.412811,20.875370,-15.416028
27,60,79.860253,21.706475,-15.876669
27,61,79.861540,20.454153,-15.258279
27,62,79.892260,21.586179,-16.762809
27,63,80.287266,21.099756,-16.715506
27,64,79.348965,22.877618,-16.262208
27,65,81.255175,17.735480,-14.487355
27,66,81.900114,15.851775,-15.097976
27,67,82.536709,12.967976,-10.405372
27,68,82.024876,11.658107,-8.630615
27,69,80.217650,12.113011,-11.583879
27,70,78.956598,13.133405,-11.241162
27,71,78.388137,12.615560,-11.034878
27,72,77.314756,11.292872,-12.985735
27,73,75.242895,12.525879,-12.843966
27,74,73.238517,13.007211,-13.337521
27,75,71.691540,14.814858,-14.986200
27,76,71.162296,10.483972,-12.942650
27,77,69.920665,6.928549,-10.815013
27,78,55.457339,14.354565,-14.339307
27,79,49.512466,26.812123,-6.777354
27,80,73.486384,35.371381,-11.630311
27,81,81.045021,25.870137,-12.435473
27,82,83.593371,24.898577,-15.570427
27,83,84.105600,24.101225,-15.146747
27,84,85.271532,22.178159,-14.347205
27,85,86.564581,19.293043,-11.775956
27,86,87.703918,16.757230,-10.052745
27,87,89.871339,12.328408,-8.602294
27,88,89.987259,13.165017,-8.404190
27,89,91.663302,9.874800,-7.310415
27,90,92.636839,8.135717,-6.797346
27,91,93.519353,7.301553,-5.767006
27,92,93.106266,5.776609,-5.411058
27,93,92.676571,5.298906,-5.191875
27,94,91.904989,6.234983,-4.700892
27,95,92.304871,5.393859,-4.468648
27,96,92.899043,4.488005,-4.974107
27,97,93.084185,3.411605,-4.818874
27,98,93.376547,4.180984,-4.992927
27,99,92.912445,3.421307,-4.832579
28,0,56.112247,-12.878253,-12.528270
28,1,55.631020,-11.411889,-13.795682
28,2,56.530475,-12.785525,-13.138861
28,3,56.834635,-13.238462,-13.163366
28,4,57.217246,-13.127524,-13.053057
28,5,54.944627,-13.244297,-13.610310
28,6,53.676701,-13.602657,-13.232987
28,7,54.507317,-13.349578,-12.986786
28,8,54.387925,-11.703730,-13.426067
28,9,55.915882,-12.492133,-15.393356
28,10,60.841077,-12.137062,-12.068214
28,11,62.509487,-13.549548,-10.117541
28,12,62.743029,-10.794635,-13.301624
28,13,59.939403,-10.772126,-9.943658
28,14,55.391706,-4.750510,-2.595356
28,15,55.760462,-3.188230,-5.326080
28,16,59.423581,-6.065543,-5.565391
28,17,52.656920,-5.454099,1.378644
28,18,49.028598,0.968463,3.971079
28,19,51.571831,9.408666,-0.581318
28,20,71.605167,24.708833,-19.574664
28,21,77.266461,25.112323,-17.056916
28,22,77.532728,26.163816,-18.541919
28,23,79.235516,24.297798,-18.647256
28,24,79.218438,24.878009,-16.781392
28,25,78.375722,25.018043,-18.862462
28,26,80.001994,22.905825,-19.046344
28,27,80.081340,22.364201,-17.831638
28,28,80.647132,21.476208,-17.792386
28,29,80.598155,23.613197,-19.081166
28,30,80.924412,24.087129,-19.271713
28,31,81.695979,21.912892,-18.559346
28,32,81.094761,23.456952,-15.932547
28,33,82.647666,21.910939,-15.278539
28,34,83.335983,17.918918,-15.043434
28,35,82.469922,20.209686,-16.943576
28,36,85.134391,17.462801,-13.761807
28,37,84.257302,18.217872,-15.092954
28,38,83.719804,16.984526,-16.751540
28,39,84.535825,15.151848,-17.252161
28,40,84.651001,14.941163,-16.049045
28,41,84.592478,15.844924,-16.284357
28,42,81.190805,20.664277,-17.324700
28,43,82.381631,18.397883,-16.514834
28,44,83.926532,15.310041,-17.432282
28,45,83.190614,16.139699,-17.522255
28,46,83.307729,17.105164,-16.870523
28,47,83.190614,16.139699,-17.522255
28,48,82.143094,15.692322,-15.897100
28,49,83.429358,13.338504,-13.892652
28,50,83.475175,12.014120,-14.569903
28,51,82.310854,14.116921,-15.326201
28,52,81.655494,16.762434,-16.263783
28,53,82.249509,15.060247,-15.571677
28,54,78.948270,21.606383,-17.116862
28,55,80.352409,18.878972,-15.849426
28,56,81.223626,18.591273,-15.607894
28,57,80.209979,19.652617,-15.303664
28,58,79.544089,19.886683,-15.485933
28,59,78.031970,23.774034,-16.577679
28,60,79.190749,20.700326,-15.441919
28,61,79.511400,20.763011,-16.637100
28,62,79.061954,20.929616,-16.770597
28,63,79.988599,20.482657,-17.388218
28,64,78.851121,21.463846,-15.850606
28,65,80.728782,17.987089,-16.764248
28,66,79.816468,18.380454,-16.140680
28,67,77.987389,18.771037,-12.622945
28,68,79.051363,15.095507,-11.715189
28,69,80.344211,11.409195,-11.698925
28,70,79.263066,12.508847,-9.931823
28,71,78.536562,11.013761,-9.489302
28,72,77.146397,11.300279,-9.736161
28,73,72.254832,15.673337,-12.576127
28,74,70.828126,16.737865,-14.369269
28,75,73.276933,11.456480,-13.647585
28,76,70.132985,11.105847,-13.118815
28,77,67.977961,10.903710,-12.155404
28,78,60.567595,9.830817,-13.453082
28,79,47.373012,28.010116,-12.513592
28,80,71.172608,34.547218,-10.051275
28,81,78.857902,29.127864,-11.570681
28,82,83.903170,22.322504,-12.712300
28,83,84.409498,24.551746,-15.353535
28,84,85.541123,21.604515,-13.180350
28,85,86.937898,18.780918,-12.569032
28,86,88.218360,14.840976,-10.337009
28,87,89.818449,13.164384,-8.816367
28,88,90.221128,12.293445,-8.165961
28,89,91.486987,9.903747,-7.331844
28,90,92.809450,8.112611,-6.778041
28,91,93.373579,7.255671,-6.519450
28,92,93.277398,5.760339,-5.395817
28,93,93.716598,4.157653,-4.965064
28,94,92.615916,4.048775,-3.986345
28,95,91.904989,6.234983,-4.700892
28,96,92.442688,4.060462,-3.997852
28,97,93.145657,2.949725,-3.811066
28,98,93.850897,2.858215,-4.504990
28,99,93.414414,3.063560,-5.591116
29,0,55.746314,-13.009652,-13.369181
29,1,56.916276,-12.677172,-13.027513
29,2,56.140526,-12.896322,-13.252719
29,3,56.057116,-13.467848,-13.391450
29,4,58.709101,-12.706838,-12.634758
29,5,57.298038,-12.571176,-12.918588
29,6,54.944627,-13.244297,-13.610310
29,7,54.507317,-13.349578,-12.986786
29,8,54.094470,-13.474571,-13.108382
29,9,56.140526,-12.896322,-13.252719
29,10,60.595080,-13.665513,-11.776728
29,11,61.162383,-13.944340,-10.412335
29,12,61.062050,-11.181972,-13.778917
29,13,61.524786,-11.390065,-9.815782
29,14,58.958607,-5.967353,-2.730824
29,15,55.304207,-3.122534,-3.813114
29,16,54.780999,-0.706598,-1.752290
29,17,54.840491,-2.310118,0.306777
29,18,47.803596,-3.103155,6.182516
29,19,55.878699,16.635948,-7.898628
29,20,73.805401,27.169743,-20.484746
